ID,TITLE,LABEL
4838,How you can do your bit in the war against climate change,0
4839,Could carbon-capture technology be a silver bullet to stop climate change?,0
4840,Republican lawmakers react to the IPCC report – ‘we have scientists’ too!,-1
4841,Environment minister accused of misleading House and insulting former Kiribati president,-1
4842,Leaders move past Trump to protect world from climate change,1
4843,I was arrested for direct action against fracking. This is too important to stand aside,0
4844,"Australia should be 'exporting sunshine, not coal', economist Jeffrey Sachs tells Q&A",0
4845,Craig Kelly says Coalition must kill off renewable energy subsidies,-1
4846,Our leaders are destroying our future. Wentworth must be a referendum on climate change,-1
4847,"Fried chicken, chips and global warming",-1
4848,Trouble brewing: climate change to cause 'dramatic' beer shortages,-1
4849,Banks will not be forced to reveal climate change risks they face,-1
4850,There’s one key takeaway from last week’s IPCC report,0
4851,'Show me the scientists': Trump reiterates his climate change doubts – video,-1
4852,Would you eat insects to save the planet from global warming?,0
4853,"'It'll change back': Trump says climate change not a hoax, but denies lasting impact",-1
4854,Wentworth byelection: Dave Sharma 'open' to relocating Australia's embassy to Jerusalem,-1
4855,What’s the point of growth if it creates so much misery?,-1
4856,Donald Trump's 60 Minutes interview: eight takeaways,-1
4857,How profit-driven inbreeding could bring the world dairy herd to its knees,-1
4858,Planet Earth calling Doctor Who’s new Time Lady: save us,0
4859,Don't despair: the climate fight is only over if you think it is,-1
4860,"Forget coal wars, says Alan Finkel – look at emission outcomes",-1
4861,Australia's climate idiocracy must end – and there's no time to waste,-1
4862,Top climate scientist blasts UK’s fracking plans as 'aping Trump’,-1
4863,Cuadrilla is to start fracking in Lancashire. But we will not give in,-1
4864,Switch to green energy – and save £250 on your bill,1
4865,"Dear progressives: Craig Kelly, Abbott and Trump are making you their stooge",-1
4866,Weatherwatch: the UK's climate is ideal for renewable energy,1
4867,Reusable coffee cups are just a drop in the ocean for efforts to save our seas,-1
4868,Mary Robinson on climate change: ‘Feeling “This is too big for me” is no use to anybody’,-1
4869,"Scrapping UK grants for hybrid cars 'astounding', says industry",0
4870,Low-emission cows: farming responds to climate warning,1
4871,Are there too many people on our planet?,0
4872,'We need some fire': climate change activists issue call to arms for voters,-1
4873,‘No way coal can compete anymore’: Malcolm Turnbull's son wants voters to dump Liberals – video,0
4874,Looking forward to palindromic issues,0
4875,Victims of Hurricane Michael are represented by climate deniers,-1
4876,UK's housing stock 'needs massive retrofit to meet climate targets',-1
4877,'Tipping point': the point of no return for global warming,-1
4878,Climate change will make the next global crash the worst,-1
4879,Sinking Santa Cruz: climate change threatens famed California beach town,-1
4880,Canavan condemns business emissions self-regulation to meet Paris target,0
4881,Arctic Oil review – should you put your family first or the planet?,-1
4882,We label fridges to show their environmental impact – why not food?,0
4883,In a canter? Climate experts say Australia will not meet emissions targets,-1
4884,Huge reduction in meat-eating ‘essential’ to avoid climate breakdown,0
4885,A forestry boom is turning Ireland into an ecological dead zone,-1
4886,Is climate change making hurricanes worse?,-1
4887,UK 'will have to intervene in market to meet climate obligations',0
4888,What does climate change really cost society? This lab is trying to find out,-1
4889,Canada: Trudeau on back foot as frustration builds over PM's climate strategy,-1
4890,"While my island nation sinks, Australia is doing nothing to solve climate change",-1
4891,Dave Sharma says Liberals 'doing enough' on climate after Hewson attack,-1
4892,Poor countries urge Australia to honour Green Climate Fund commitments,0
4893,"High chance of El Niño in Australia, worsening heat, bushfires and drought",-1
4894,Charges dropped against climate activists who tried to shut down pipelines,1
4895,Darling and Howard back call for post-Brexit carbon tax,0
4896,Trump quiet as the UN warns of climate change catastrophe,-1
4897,Shell boss says mass reforestation needed to limit temperature rises to 1.5C,-1
4898,Environmental warnings should stop drivers taking the road to ruin,-1
4899,The time is now for a global pact for the environment,0
4900,The need to invest in renewables,0
4901,US must play leading role to save planet,0
4902,France offers lessons on plastic bags,0
4903,Wentworth byelection: John Hewson urges Liberal 'drubbing' over climate change,-1
4904,Dutch appeals court upholds landmark climate change ruling,1
4905,Amazon at risk from Bolsonaro's grim attack on the environment,-1
4906,We Feed the World: photo stories of farmers fighting climate change in five continents,-1
4907,"Voters split on Scott Morrison, but a clear consensus on climate action",0
4908,"'Tipping points' could exacerbate climate crisis, scientists fear",-1
4909,Morrison on IPCC emissions report: ‘There are a lot bigger players than us out there’ – video,0
4910,Australian government backs coal in defiance of IPCC climate warning,-1
4911,Martin Rowson on the IPCC report on climate change – cartoon,0
4912,How climate change could be a spark to create a better world,0
4913,The Guardian view on climate change: a global emergency,-1
4914,World leaders 'have moral obligation to act' after UN climate report,0
4915,"Geoengineering may be used to combat global warming, experts say",-1
4916,Little-noticed treaty could help delay climate catastrophe,1
4917,Overwhelmed by climate change? Here's what you can do,-1
4918,US economists win Nobel prize for work on climate and growth,0
4919,IPCC climate change report calls for urgent action to phase out fossil fuels – as it happened,0
4920,Limiting warming to 1.5C is possible – if there is political will,0
4921,The Trump administration has entered Stage 5 climate denial,-1
4922,The IPCC global warming report spares politicians the worst details,-1
4923,"We have 12 years to limit climate change catastrophe, warns UN",-1
4924,"Great Barrier Reef faces dire threat with 2C global warming, UN report says",-1
4925,We must reduce greenhouse gas emissions to net zero or face more floods,-1
4926,Energy sector's carbon emissions to grow for second year running,-1
4927,World leaders told they must act over climate change 'cliff-edge',-1
4928,How the UN climate panel got to 1.5C threshold – timeline,0
4929,Morrison says Australia won't provide more money for global climate fund,-1
4930,I sued the state of Washington because I can't breathe there. They ignored me,-1
4931,Wentworth byelection: John Hewson says seat ‘ripe for protest vote’,-1
4932,Earth's climate monsters could be unleashed as temperatures rise,-1
4933,Most Wentworth voters want Nauru children brought to Australia,0
4934,Weatherwatch: Greece and Turkey hit by unusual 'Medicane',-1
4935,Crunch time for forests and plastic pollution (including crisp packets),-1
4936,Why the next three months are crucial for the future of the planet,-1
4937,'A prisoner of environment': is it time to leave the American west?,-1
4938,Charge €30 a tonne for CO2 to avoid catastrophic 4C warming,0
4939,"Climate change apathy, not denial, is the biggest threat to our planet",-1
4940,"From London to Shanghai, world's sinking cities face devastating floods",-1
4941,Scientists say halting deforestation 'just as urgent' as reducing emissions,-1
4942,'This is a call to arms' – the musicians making drama out of a crisis,0
4943,Labor says Australia can remain energy 'superpower' – but only if climate wars end,0
4944,Weatherwatch: climate change will bring more floods. Can we predict them?,-1
4945,'This drought is different': it's drier and hotter – and getting worse,-1
4946,Great Barrier Reef: forest three times size of ACT cleared in past five years,-1
4947,MEPs vote for 40% cut in car emissions by 2030,0
4948,First commercial flight partly fuelled by recycled waste lands in UK,1
4949,'Are the US and Australia declaring climate war on all of Earth? You make it sound so final',-1
4950,The new normal? How climate change is making Australia's droughts worse,-1
4951,Delays to energy efficient goods will cost EU consumers 'billions' in lost savings,-1
4952,The Trump administration knows the planet is going to boil. It doesn't care,-1
4953,"Save us the smugness over 2018's heatwaves, environmentalists",-1
4954,"Australia's emissions data would shame the Coalition, if such a thing were possible",-1
4955,New study finds incredibly high carbon pollution costs – especially for the US and India,-1
4956,The speed of #MeToo gives me hope – we can still stop climate change,0
4957,Which cities will sink into the sea first? Maybe not the ones you expect,-1
4958,Climate change and the true cost of economic growth,-1
4959,The Guardian view on climate policy failures: don’t give up,0
4960,PM claims Australia will meet Paris target 'in a canter' despite emissions climbing,-1
4961,Melting Arctic ice opens new route from Europe to east Asia,-1
4962,Australia’s greenhouse gas emissions climb again amid climate policy vacuum,-1
4963,Under-fire UN environment chief forced back to HQ,-1
4964,World 'nowhere near on track' to avoid warming beyond 1.5C target,-1
4965,Abandoning nuclear power plans 'would push up carbon emissions',-1
4966,The jailing of fracking protesters tells us we are winning this fight,-1
4967,New research shows the world’s ice is doing something not seen before,-1
4968,While economic growth continues we’ll never kick our fossil fuels habit,-1
4969,Satellite images show 'runaway' expansion of coal power in China,-1
4970,Nations halt funding to UN environment programme as outcry over chief grows,-1
4971,"Vanishing Joshua trees: climate change will ravage US national parks, study says",-1
4972,Red Hook: the hip New York enclave caught between gentrification and climate change,-1
4973,Climate gentrification: the rich can afford to move – what about the poor?,-1
4974,What happens when you buy a house in a disaster zone – and no one told you?,-1
4975,Labour wants green energy to power most UK homes by 2030,0
4976,New study reconciles a dispute about how fast global warming will happen,-1
4977,Where should you move to save yourself from climate change?,0
4978,'We're moving to higher ground': America's era of climate mass migration is here,-1
4979,Meet the 'climate refugees' who already had to leave their homes,-1
4980,"Scotland needs tougher policies to meet CO2 targets, say experts",-1
4981,Air pollution rots our brains. Is that why we don’t do anything about it?,-1
4982,Climate study ‘pulls punches’ to keep polluters on board,-1
4983,"Energy policy captive to lobbyists and 'mad ideologues', Tim Flannery says",-1
4984,Gardens: repairing summer's damage,-1
4985,Nasa launches satellite to precisely track how Earth's ice is melting,-1
4986,UN environment chief criticised by UN over frequent flying,-1
4987,A photographic exploration of the cryosphere,0
4988,Country diary: trails of the unexpected hawthorn moth larvae,-1
4989,Ciwem environmental photographer of the year 2018 winners – in pictures,0
4990,ExxonMobil agrees to join oil and gas climate change alliance,0
4991,"Build walls on seafloor to stop glaciers melting, scientists say",0
4992,Why are California wildfires so bad? An interactive look,-1
4993,Private firefighters and five-star hotels: how the rich sit out wildfires,-1
4994,Beach rebuilding efforts won't stave off climate change impacts forever,-1
4995,"Australian businesses must do more to disclose climate change risks to investors, Asic says",-1
4996,EU must end new petrol and diesel car sales by 2030 to meet climate targets – report,0
4997,'It's hyped up': climate change skeptics in the path of Hurricane Florence,-1
4998,Shell and Exxon's secret 1980s climate change warnings,-1
4999,Tech companies unclear over stance on potential new EU climate targets,-1
5000,"Energy minister's electorate backs higher emissions reduction target, poll shows",1
5001,The Guardian view on clean air zones: cities must be bold,0
5002,Coalition won't replace renewables target after it winds down in 2020,-1
5003,Australia's rank on global development index hurt by climate change inaction,-1
5004,"Steep emissions reductions targets won't drive up power bills, modelling shows",1
5005,Contribute to a podcast on extinction,0
5006,California plans to show the world how to meet the Paris climate target,0
5007,What climate change means for the wine industry,0
5008,About Seascape: the state of our oceans – a Guardian series,-1
5009,Drought-stricken farmers challenge Coalition's climate change stance in TV ad,0
5010,This is the way world ends: will we soon see category 6 hurricanes?,-1
5011,California to launch its 'own damn satellite' to track greenhouse gases,0
5012,Hurricane Florence is a climate change triple threat,-1
5013,Weatherwatch: slower tropical storms are raising flood threat,-1
5014,Scott Morrison needs a plan to cut emissions but all he has is a fairytale,-1
5015,Thousands of protesters challenge Democratic governor at climate summit,0
5016,Australia on track to miss Paris climate targets as emissions hit record highs,-1
5017,My fear for a future of climate change,-1
5018,Climate change means Hurricane Florence will dump 50% more rain,-1
5019,A road full of bottlenecks: Dutch cycle path is made of plastic waste,1
5020,Electric future? Global push to move away from gas-powered cars,0
5021,US activists launch climate change initiatives in absence of federal leadership,0
5022,Transport emissions continue to rise as Australia lags behind other nations,-1
5023,Warming oceans are changing the world's rainfall,-1
5024,The strange science of melting ice sheets: three things you didn't know,0
5025,High ice and hard truth: the poets taking on climate change,0
5026,North Carolina didn't like science on sea levels … so passed a law against it,-1
5027,EU climate law could cause 'catastrophic' deforestation,-1
5028,Urgent greenhouse gas removal plan could see UK hit 'net zero' target – report,-1
5029,Climate change activists defy Trump’s inaction with their own summit,0
5030,"Climate change driving up malnutrition rates in Pacific, UN warns",-1
5031,EPA admits scrapping regulations will put more methane into atmosphere,-1
5032,How much does it cost to power an electric car around Australia? $150,0
5033,Climate poll shows Morrison politically vulnerable as more voters back action,0
5034,Jerry Brown: Trump's 'gross ignorance' main obstacle in climate change fight,-1
5035,Morrison says he has not been told of any Liberal party leadership 'bullies',-1
5036,"Fossil fuel dependence poses 'direct existential threat', warns UN chief",-1
5037,"Global hunger levels rising due to extreme weather, UN warns",-1
5038,Fossil fuel divestment funds rise to $6tn,1
5039,Morality is the new profit – banks must learn or die,0
5040,One of world's oldest beer varieties 'at risk from climate change',-1
5041,'Limited' progress at Bangkok climate talks,-1
5042,Kavanaugh’s views on EPA’s climate authority are dangerous and wrong,-1
5043,No more BBC platform for climate change deniers? It’d be about time,1
5044,"As New York and London mayors, we call on all cities to divest from fossil fuels",0
5045,Protesters gather as Scott Morrison faces parliament for first time as prime minister – video,0
5046,"Dear politicians, get your heads out of the coal pit and into the real world",0
5047,London councils accused of holding up rollout of electric car charging points,-1
5048,Letters: climate change – the Brexit threat,-1
5049,Rise for Climate: thousands march across US to protest environment crisis,0
5050,Hundreds of thousands expected to join global climate marches this weekend,0
5051,BBC admits ‘we get climate change coverage wrong too often’,-1
5052,Climate change protest blitz targets local action in face of Trump hostility,-1
5053,"Paris climate deal doesn't stop us building new coal plants, Canavan says",-1
5054,Australia’s authority in Pacific 'being eroded by refusal to address climate change',-1
5055,Australia tried to water down climate change resolution at Pacific Islands Forum: leader,-1
5056,Australia signs declaration saying climate change 'single greatest threat' to Pacific,0
5057,Our Green party will be bold and brave in both ideas and actions,0
5058,Tell us: are you taking part in a Rise for Climate event?,0
5059,"Scott Morrison contradicts energy advice, saying Paris targets can be met 'at a canter'",0
5060,Australia relationship with Pacific on climate change 'dysfunctional' and 'abusive',-1
5061,Emmanuel Macron under attack over climate change,-1
5062,'Art can play a valuable role': climate change installations appear in New York,0
5063,Weatherwatch: Charles Keeling's CO2 curve shows drastic rise in 60 years,-1
5064,Denialism: what drives people to reject the truth – podcast,-1
5065,California's response to record wildfires: shift to 100% clean energy,0
5066,Disempower far-right climate change deniers. Don’t debate with them,-1
5067,Richard Di Natale: I will work with Labor to get action on climate change,1
5068,UK’s green watchdog will be powerless over climate change post-Brexit,-1
5069,"Australia will honour Paris climate agreement, Simon Birmingham says",0
5070,This government is not even pretending to act on climate change any more,-1
5071,The Swedish 15-year-old who's cutting class to fight the climate crisis,0
5072,World leaders who deny climate change should go to mental hospital – Samoan PM,-1
5073,"Crop losses to pests will soar as climate warms, study warns",-1
5074,"Climate change: local efforts won't be enough to undo Trump's inaction, study says",-1
5075,'It saved our business': Italy's farmers turn low into high with cannabis,1
5076,Dyson to expand Wiltshire facility to boost electric-car tests,0
5077,Fish populations could rise in warming climate with better management,1
5078,California moves towards 100% carbon-free electricity after landmark vote,1
5079,Macron has lost a minister. Has he lost credibility on the environment too?,-1
5080,Global warming is intensifying El Niño weather,-1
5081,"Climate change making drought worse, farmers' federation chief says",-1
5082,Houses claimed by the canal: life on Egypt's climate change frontline,-1
5083,Carmakers’ gaming of emissions tests ‘costing drivers billions’,-1
5084,Ukip MEP sparks outrage with report denying human role in climate change,-1
5085,Liberals and Labor neck and neck in byelection race for Turnbull's seat – poll,0
5086,'Apocalyptic threat': dire climate report raises fears for California's future,-1
5087,'No real appetite': former farmers chief lashes ministers over climate link to drought,-1
5088,Weatherwatch: climate change raises flood risks for river communities,-1
5089,Climate change will make hundreds of millions more people nutrient deficient,-1
5090,Trump’s Dirty Power Plan is much worse for kids’ health than for climate change,-1
5091,"If we want strong climate action, we need to get the moderate Liberals on board",0
5092,"Extreme weather could force food prices up 5% in UK, report says",-1
5093,Rising veganism in the west has a downside,0
5094,Climate change is real. We must not offer credibility to those who deny it,-1
5095,'Rain dancing 2.0': should humans be using tech to control the weather?,1
5096,Letters: believe in change – for the better,0
5097,"Rain brings relief in NSW and Queensland, but drought far from over",-1
5098,Turnbull warns against ‘politics of race’ and says climate policy ‘very hard’ for Coalition,-1
5099,"Climate change is melting the French Alps, say mountaineers",-1
5100,Tropical disease outbreaks are growing threat in Europe as temperatures rise,-1
5101,Sweden's reindeer at risk of starvation after summer drought,-1
5102,Trump administration scraps Obama-era regulation on coal emissions,-1
5103,Arctic’s strongest sea ice breaks up for first time on record,-1
5104,Australia's climate wars: a decade of dithering – video,-1
5105,Australia has no climate policy: a quick response to a drawn-out farce,-1
5106,Capitalism alone cannot reverse climate change,0
5107,Summer weather is getting 'stuck' due to Arctic warming,-1
5108,Turnbull just showed what happens when 'ideology and idiocy take charge of energy policy',-1
5109,"Majority of UK public want to install solar panels, poll finds",1
5110,Australian PM dumps key climate policy to stave off leadership revolt,-1
5111,Politicians must set aside blinkered ideologies in the climate endgame,-1
5112,"World is finally waking up to climate change, says 'hothouse Earth' author",-1
5113,It’s the end of the Earth as we know it. Read all about it!,-1
5114,Blow for EPA as court blocks bid to slacken safety rules for chemical plants,1
5115,Turnbull ditches legislation for 26% emissions cut to head off backbench dissent,-1
5116,"US interior secretary's school friend blocking climate research, scientists say",-1
5117,'This summer doesn't belong in Scandinavia': your stories of heat around the world,0
5118,Capitalism can crack climate change. But only if it takes risks,0
5119,Sydney rock oysters getting smaller as oceans become more acidic,-1
5120,World weatherwatch: Iberia's terral blows in with oppressive heat,-1
5121,Sea life in 'peril' as ocean temperatures hit all-time high in San Diego,-1
5122,Humans are pushing the Earth closer to a climate cliff,-1
5123,Sydney's bushfire season starts in winter: 'We may have to rethink how we live',-1
5124,What would a heat-proof city look like?,0
5125,Enough with the fairy tales about the Paris agreement. It's time for facts,0
5126,"Stop climate change, don’t ‘adapt’ to it",0
5127,Extreme temperatures 'especially likely for next four years',-1
5128,'It can’t get much hotter ... can it?' How heat became a national US problem,-1
5129,Which cities are liveable without air conditioning ... and for how much longer?,-1
5130,An inversion of nature: how air conditioning created the modern city,-1
5131,"Don't blame wildfires on climate change – it's environmentalists' fault, says Zinke",-1
5132,Blow for coal power as EU carbon emissions price hits 10-year high,-1
5133,"Trump reignited his war with California, but his bizarre tweet got burned",-1
5134,Heat: the next big inequality issue,-1
5135,Barnaby Joyce suggests people who shop at Kmart don't care about climate change,0
5136,Halfway to boiling: the city at 50C,-1
5137,AI identifies heat-resistant coral reefs in Indonesia,1
5138,People aren't the worst – they are the only hope for the planet,1
5139,"Warmer seas will not lure great white sharks to UK, experts say",1
5140,Rising sea levels leave Belgium’s St Tropez ‘fighting for its life’,-1
5141,The chips are down in Belgium as heatwave hits supply of frites,-1
5142,"As panic about climate change sets in, I’m thinking about escape – to Canada",0
5143,What is the national energy guarantee? – video explainer,0
5144,To the ends of the Earth: the activists risking their lives to defend the environment,-1
5145,How we can save some of the jobs destroyed by rise of the machines,0
5146,From greenhouse to hothouse: the language of climate change,-1
5147,Great Barrier Reef: former board member describes $444m grant as 'unthinkable',-1
5148,"With the world on fire, we must act now to tackle climate change",-1
5149,"Reflecting sun's rays would cause crops to fail, scientists warn",-1
5150,Record heatwave pushes hospitals into emergency measures,-1
5151,Jimmy Kimmel on climate change: 'Somebody needs to get through to Trump',-1
5152,Andrzej Krauze on the European heatwave – cartoon,0
5153,"'It stinks': $444m grant to reef foundation is a scandal, Greens say",0
5154,Victoria toughens negotiating stance on national energy guarantee,0
5155,Don’t despair – climate change catastrophe can still be averted,0
5156,Caribbean states beg Trump to grasp climate change threat: 'War has come to us',-1
5157,Domino-effect of climate events could move Earth into a ‘hothouse’ state,-1
5158,'Big call': minister refuses to link drought to climate change on Q&A,-1
5159,Abbott policies reduced effectiveness of foreign aid to combat climate change,-1
5160,World history seen via a shop window,0
5161,US wildfires: smoke billows and we're stuck indoors – this is how we live now,-1
5162,The GOP and Big Oil can't escape blame for climate change,0
5163,Welsh river study reveals 'troubling' decline of wildlife,-1
5164,Heatwave temperatures may top 45C in southern Europe,-1
5165,Deaths rose 650 above average during UK heatwave – with older people most at risk,-1
5166,"Pollution is slowing the melting of Arctic sea ice, for now",-1
5167,Denialism: what drives people to reject the truth,-1
5168,The Guardian view on butterflies: elegant ambassadors for insects,0
5169,California vows to 'fight this stupidity' as EPA moves to scrap clean car rules,-1
5170,I won’t go on the BBC if it supplies climate change deniers as ‘balance’,-1
5171,'You're the naive one': youth activist's open letter to a candidate for governor,0
5172,Tessa Tennant obituary,0
5173,Wildfire smoke: experts warn of 'serious health effects' across western US,-1
5174,Is compassion fatigue inevitable in an age of 24-hour news?,-1
5175,Sweden's highest point set to lose title as glacier melts,-1
5176,"Last year was warmest ever that didn't feature an El Niño, report finds",-1
5177,Fire and water: July's global weather extremes – in pictures,-1
5178,"Energy guarantee to drive slight renewables increase, but emissions will also rise",-1
5179,Was this the heatwave that finally ended climate denial?,-1
5180,'It saved our business': Italy's farmers turn low into high with cannabis,1
5181,Dyson to expand Wiltshire facility to boost electric-car tests,1
5182,Fish populations could rise in warming climate with better management,1
5183,California moves towards 100% carbon-free electricity after landmark vote,1
5184,Macron has lost a minister. Has he lost credibility on the environment too?,-1
5185,Global warming is intensifying El Niño weather,-1
5186,"Climate change making drought worse, farmers' federation chief says",-1
5187,Houses claimed by the canal: life on Egypt's climate change frontline,-1
5188,Carmakers’ gaming of emissions tests ‘costing drivers billions’,-1
5189,Ukip MEP sparks outrage with report denying human role in climate change,-1
5190,Liberals and Labor neck and neck in byelection race for Turnbull's seat – poll,-1
5191,'Apocalyptic threat': dire climate report raises fears for California's future,-1
5192,'No real appetite': former farmers chief lashes ministers over climate link to drought,-1
5193,Weatherwatch: climate change raises flood risks for river communities,-1
5194,Climate change will make hundreds of millions more people nutrient deficient,-1
5195,Trump’s Dirty Power Plan is much worse for kids’ health than for climate change,-1
5196,"If we want strong climate action, we need to get the moderate Liberals on board",0
5197,"Extreme weather could force food prices up 5% in UK, report says",-1
5198,Rising veganism in the west has a downside,0
5199,Climate change is real. We must not offer credibility to those who deny it,0
5200,'Rain dancing 2.0': should humans be using tech to control the weather?,0
5201,Letters: believe in change – for the better,0
5202,"Rain brings relief in NSW and Queensland, but drought far from over",-1
5203,Turnbull warns against ‘politics of race’ and says climate policy ‘very hard’ for Coalition,-1
5204,"Climate change is melting the French Alps, say mountaineers",-1
5205,Tropical disease outbreaks are growing threat in Europe as temperatures rise,-1
5206,Sweden's reindeer at risk of starvation after summer drought,-1
5207,Trump administration scraps Obama-era regulation on coal emissions,-1
5208,Arctic’s strongest sea ice breaks up for first time on record,-1
5209,Australia's climate wars: a decade of dithering – video,-1
5210,Australia has no climate policy: a quick response to a drawn-out farce,-1
5211,Capitalism alone cannot reverse climate change,-1
5212,Summer weather is getting 'stuck' due to Arctic warming,-1
5213,Turnbull just showed what happens when 'ideology and idiocy take charge of energy policy',-1
5214,"Majority of UK public want to install solar panels, poll finds",1
5215,Australian PM dumps key climate policy to stave off leadership revolt,-1
5216,Politicians must set aside blinkered ideologies in the climate endgame,-1
5217,"World is finally waking up to climate change, says 'hothouse Earth' author",0
5218,It’s the end of the Earth as we know it. Read all about it!,1
5219,Blow for EPA as court blocks bid to slacken safety rules for chemical plants,1
5220,Turnbull ditches legislation for 26% emissions cut to head off backbench dissent,-1
5221,"US interior secretary's school friend blocking climate research, scientists say",-1
5222,'This summer doesn't belong in Scandinavia': your stories of heat around the world,-1
5223,Capitalism can crack climate change. But only if it takes risks,0
5224,Sydney rock oysters getting smaller as oceans become more acidic,-1
5225,World weatherwatch: Iberia's terral blows in with oppressive heat,-1
5226,Sea life in 'peril' as ocean temperatures hit all-time high in San Diego,-1
5227,Humans are pushing the Earth closer to a climate cliff,-1
5228,Sydney's bushfire season starts in winter: 'We may have to rethink how we live',-1
5229,What would a heat-proof city look like?,0
5230,Enough with the fairy tales about the Paris agreement. It's time for facts,-1
5231,"Stop climate change, don’t ‘adapt’ to it",-1
5232,Extreme temperatures 'especially likely for next four years',-1
5233,'It can’t get much hotter ... can it?' How heat became a national US problem,-1
5234,Which cities are liveable without air conditioning ... and for how much longer?,-1
5235,An inversion of nature: how air conditioning created the modern city,-1
5236,"Don't blame wildfires on climate change – it's environmentalists' fault, says Zinke",-1
5237,Blow for coal power as EU carbon emissions price hits 10-year high,-1
5238,"Trump reignited his war with California, but his bizarre tweet got burned",-1
5239,Heat: the next big inequality issue,-1
5240,Barnaby Joyce suggests people who shop at Kmart don't care about climate change,-1
5241,Halfway to boiling: the city at 50C,-1
5242,AI identifies heat-resistant coral reefs in Indonesia,1
5243,People aren't the worst – they are the only hope for the planet,0
5244,"Warmer seas will not lure great white sharks to UK, experts say",0
5245,Rising sea levels leave Belgium’s St Tropez ‘fighting for its life’,-1
5246,The chips are down in Belgium as heatwave hits supply of frites,-1
5247,"As panic about climate change sets in, I’m thinking about escape – to Canada",0
5248,What is the national energy guarantee? – video explainer,0
5249,To the ends of the Earth: the activists risking their lives to defend the environment,-1
5250,How we can save some of the jobs destroyed by rise of the machines,-1
5251,From greenhouse to hothouse: the language of climate change,-1
5252,Great Barrier Reef: former board member describes $444m grant as 'unthinkable',0
5253,"With the world on fire, we must act now to tackle climate change",-1
5254,"Reflecting sun's rays would cause crops to fail, scientists warn",-1
5255,Record heatwave pushes hospitals into emergency measures,-1
5256,Jimmy Kimmel on climate change: 'Somebody needs to get through to Trump',-1
5257,Andrzej Krauze on the European heatwave – cartoon,0
5258,"'It stinks': $444m grant to reef foundation is a scandal, Greens say",-1
5259,Victoria toughens negotiating stance on national energy guarantee,0
5260,Don’t despair – climate change catastrophe can still be averted,0
5261,Caribbean states beg Trump to grasp climate change threat: 'War has come to us',-1
5262,Domino-effect of climate events could move Earth into a ‘hothouse’ state,-1
5263,'Big call': minister refuses to link drought to climate change on Q&A,-1
5264,Abbott policies reduced effectiveness of foreign aid to combat climate change,-1
5265,World history seen via a shop window,0
5266,US wildfires: smoke billows and we're stuck indoors – this is how we live now,-1
5267,The GOP and Big Oil can't escape blame for climate change,-1
5268,Welsh river study reveals 'troubling' decline of wildlife,-1
5269,Heatwave temperatures may top 45C in southern Europe,-1
5270,Deaths rose 650 above average during UK heatwave – with older people most at risk,-1
5271,"Pollution is slowing the melting of Arctic sea ice, for now",-1
5272,Denialism: what drives people to reject the truth,-1
5273,The Guardian view on butterflies: elegant ambassadors for insects,0
5274,California vows to 'fight this stupidity' as EPA moves to scrap clean car rules,-1
5275,I won’t go on the BBC if it supplies climate change deniers as ‘balance’,-1
5276,'You're the naive one': youth activist's open letter to a candidate for governor,0
5277,Tessa Tennant obituary,-1
5278,Wildfire smoke: experts warn of 'serious health effects' across western US,-1
5279,Is compassion fatigue inevitable in an age of 24-hour news?,-1
5280,Sweden's highest point set to lose title as glacier melts,-1
5281,"Last year was warmest ever that didn't feature an El Niño, report finds",-1
5282,Fire and water: July's global weather extremes – in pictures,-1
5283,"Energy guarantee to drive slight renewables increase, but emissions will also rise",-1
5284,Was this the heatwave that finally ended climate denial?,-1
5285,"Surrounded by fire, California politicians question links to climate change",-1
5286,Unsurvivable heatwaves could strike heart of China by end of century,-1
5287,Climate change denial won’t even benefit oil companies soon,-1
5288,"2017 UK's fifth warmest year on record, says Met Office",-1
5289,"As California burns, many fear the future of extreme fire has arrived",-1
5290,World's largest king penguin colony has declined by 90%,-1
5291,"Extreme weather could push UK food prices up this year, say farmers",-1
5292,America spends over $20bn per year on fossil fuel subsidies. Abolish them,-1
5293,Forest Green Rovers named world's first UN certified carbon-neutral football club,1
5294,Your call may be secretly recorded,-1
5295,Our scorched Earth needs voters to put more heat on their politicians,0
5296,Of course I’m hot – for the return of wrestling and an EastEnders legend,0
5297,"Naked geology, dazzling light… my journey into the Arctic",0
5298,'We have different ways of coping': the global heatwave from Beijing to Bukhara,-1
5299,Deadly wildfires blaze across California amid fears that 'the worst is yet to come',-1
5300,Extreme global weather is 'the face of climate change' says leading scientist,-1
5301,UK heatwave: Britain facing thunderstorms and travel woes – as it happened,-1
5302,"Whinge on, Brits – even Australians can't take this heat",-1
5303,"Heatwave made more than twice as likely by climate change, scientists find",-1
5304,The Guardian view on the heatwave: our climate is endangered,-1
5305,Why is it so hot? – video explainer ,-1
5306,"UK ‘woefully unprepared’ for deadly heatwaves, warn MPs",-1
5307,Facebook video spreads climate denial misinformation to 5 million users,-1
5308,"It feels like 1976. And that long, hot summer didn’t end well",-1
5309,(Voracious consumption) x (rising population) = planetary crisis,-1
5310,Greek wildfires: dry winter and strong winds led to tinderbox conditions,-1
5311,Why is Europe going through a heatwave?,-1
5312,"Meet the inspiring, hopeful women fighting for climate justice",0
5313,'The US government has checked out on renewables': can cities fill the gap?,0
5314,Mary Robinson launches new feminist fight against climate change,0
