ID,TITLE,LABEL
2062,£680m of UK foreign aid spent on fossil fuel projects – study,-1
2063,Icelandic memorial warns future: ‘Only you know if we saved glaciers’,-1
2064,In not at all intimidating news: Adani wants the names of scientists investigating it,0
2065,Air travellers may have to pay carbon charge to offset emissions,0
2066,"Silent, no gears and cheaper every day: electric cars aren't so hard to get used to",0
2067,Let’s sort the Earth out first before reaching for other planets,1
2068,Britain’s first climate assembly agrees plan for council to tackle crisis,1
2069,Ex-Unilever boss seeks 'heroic CEOs' to tackle climate change and inequality,0
2070,Environment of greater concern than housing or terrorism – UK poll,-1
2071,Greta Thunberg: ‘They see us as a threat because we’re having an impact’,-1
2072,Letters: time to take our lead from the young,0
2073,"The town fighting the climate crisis to stay afloat, one hurricane at at time",-1
2074,First climate assembly in UK draws up wishlist for council action,0
2075,Death and broken livelihoods: farmers and wildfires in British Columbia,-1
2076,From baboon raps to Extinction Gongs: can climate art save the world?,-1
2077,Brave or naive? Conservative Wagga surprises with climate emergency declaration,0
2078,Heat warnings across US as climate experts warn of spike in very hot days,-1
2079,"Skipping a flight might not save the Arctic, but it means you care",0
2080,Britain's first climate assembly: can it help fix democracy too?,0
2081,How your flight emits as much CO2 as many people do in a year,-1
2082,'Dark satanic mills': Tony Abbott continues his crusade against wind turbines,-1
2083,Deputy PM Michael McCormack accused of disputing evidence of global heating,-1
2084,Pollutionwatch: soot study shows harm from open waste burning,-1
2085,Great Barrier Reef authority urges 'fastest possible action' on emissions,-1
2086,UK energy-saving efforts collapse after government subsidy cuts,-1
2087,"Climate crisis: extremely hot days could double in US, study shows",-1
2088,'The impact is tremendous': readers on wildflower verges,-1
2089,Crisis crescendos: how the Proms is sounding the alarm for a planet in peril,0
2090,Anthony Albanese warns PM: don't play politics with drought funding,-1
2091,It's been millennials vs boomers for too long: it's time to start blaming Generation X,0
2092,Manmade Antarctic snowstorm 'could save coastal cities from rising seas',-1
2093,What role can religion play in modern Britain?,0
2094,A city suffocating: most polluted city in Americas struggles to change,-1
2095,Trump drilling leases could create more climate pollution than EU does in a year,-1
2096,"July on course to be hottest month ever, say climate scientists",-1
2097,Extinction Rebellion activists target London's biggest concrete supplier – video,0
2098,University green rankings at risk despite climate emergency,0
2099,Australia's Orwellian anti-refugee system hints at what's to come for climate refugees,-1
2100,"True cost of cheap food is health and climate crises, says commission",-1
2101,No 10 hands Jaguar Land Rover £500m loan guarantee to develop electric cars,0
2102,When beans means a form of snobbery,0
2103,Ursula von der Leyen makes final pledges to secure EU's top job,0
2104,Australia 'deeply concerned' about China's treatment of Uighur people,-1
2105,Bruce Parry: ‘Human beings have really big problems ahead’,-1
2106,The five: genetic fixes for the climate crisis,0
2107,Corbyn pledges Labour transparency on UK carbon footprint,0
2108,'Just a matter of when': the $20bn plan to power Singapore with Australian solar,0
2109,Letters: blame the west for our climate emergency,-1
2110,Battle for clean air is sending our gardens to new heights,-1
2111,Don’t panic! We’re doing our bit on climate crisis,0
2112,We were already over 350ppm when I was born,-1
2113,US philanthropists vow to raise millions for climate activists,0
2114,Dutch airline KLM calls for people to fly less,1
2115,Kenya's first coal plant construction paused in climate victory,1
2116,Fast fashion: Britons to buy 50m 'throwaway outfits' this summer,-1
2117,Great Barrier Reef hard coral cover close to record lows,-1
2118,BP boss says protests against its arts funding 'just feel odd',-1
2119,Electric cars could form battery hubs to store renewable energy,0
2120,Weatherwatch: lessons from the lost lands of the North Sea,0
2121,Global heating: London to have climate similar to Barcelona by 2050,-1
2122,The Guardian view on the climate emergency: a dangerous paralysis,-1
2123,Individuals can’t solve the climate crisis. Governments need to step up,-1
2124,Punk hellraiser Lydia Lunch: 'I'm chronically misunderstood – but I get off on it',-1
2125,David Attenborough: it's 'extraordinary' climate deniers remain in Australian politics – video,-1
2126,David Attenborough says it's 'extraordinary' climate deniers are in power in Australia,-1
2127,Climate crisis: can councils deliver on bold promises to cut emissions?,0
2128,Quarter of world's biggest firms 'fail to disclose emissions',-1
2129,"UK’s lack of plans to protect people from climate crisis ‘shocking’, say advisers",-1
2130,Clare in the community: a climate of disbelief,-1
2131,'We cannot be radical enough': Attenborough on climate crisis action – video,0
2132,Planting trees can help save the planet – but only if governments put people first,0
2133,Molly Scott Cato: ‘It’s the wealthy who are causing climate change’,-1
2134,David Attenborough: polluting planet may become as reviled as slavery,-1
2135,Glacial melting in Antarctica may become irreversible,-1
2136,From Greta Thunberg to Sally Morgan: 10 books to help kids come to grips with climate crisis,0
2137,"In the not too distant future, when climate alarmists and identity politics have destroyed civilisation ...",-1
2138,"UK is 'sleepwalking into crisis of childhood', charity warns",-1
2139,Trump touts environmental record despite slashing climate regulations,-1
2140,Weatherwatch: heatwaves test limits of nuclear power,-1
2141,Sanders and Ocasio-Cortez move to declare climate crisis official emergency,1
2142,"Australia's emissions reach the highest on record, driven by electricity sector",-1
2143,Tree-planting and saving the planet,0
2144,Donald Trump's five most dangerous attacks on the environment,-1
2145,"Indoor carbon dioxide levels could be a health hazard, scientists warn",-1
2146,Judge reinstates Madrid's low emissions zone,1
2147,"In Somalia, the climate emergency is already here. The world cannot ignore it",-1
2148,British Gas and SSE to purge petrol and diesel from fleets by 2030,0
2149,Fossil fuel exports make Australia one of the worst contributors to climate crisis,-1
2150,To ensure a green future the UK cannot rely on free markets alone,0
2151,The wrong kind of trees: Ireland's afforestation meets resistance,-1
2152,"One climate crisis disaster happening every week, UN warns",-1
2153,The changing landscape of the Antarctic – in pictures,-1
2154,Alaska’s governor is trying to destroy its universities. The state may never recover,-1
2155,The Guardian view on the climate emergency: forests can help to save us,0
2156,The trouble with trees as a climate crisis solution,0
2157,'Biggest compliment yet': Greta Thunberg welcomes oil chief's 'greatest threat' label,0
2158,Five Turner winners call on National Portrait Gallery to cut ties with BP,0
2159,"Bury bodies along UK's motorways to ease burial crisis, expert suggests",-1
2160,Tree planting 'has mind-blowing potential' to tackle climate crisis,1
2161,What can start and stop action on climate crisis,-1
2162,Enough of the climate nightmare. It’s time to paint the dream,-1
2163,Lord of the Rain: one man's fight against climate catastrophe – video ,-1
2164,Governments and firms in 28 countries sued over climate crisis – report,1
2165,Temperatures hit new highs in European heatwave,-1
2166,On reflection: how the 'albedo effect' is melting the Antarctic,-1
2167,UK to put climate crisis and environment at the heart of overseas aid,1
2168,Baked Alaska: record heat fuels wildfires and sparks personal fireworks ban,-1
2169,Deep-sea mining to turn oceans into ‘new industrial frontier’,-1
2170,Saltwater Kimberley: is WA's marine wilderness safe?,-1
2171,Nuclear power is helping to drive the climate crisis,-1
2172,Climate change made European heatwave at least five times likelier,-1
2173,We must not barter the Amazon rainforest for burgers and steaks,-1
2174,UK-led cancer and climate trials at risk as British researchers become liability,-1
2175,'People are in danger': the prisoners feeling the effects of US climate crisis,-1
2176,"Firms must document climate impact on profits, Treasury says",-1
2177,Life in the fastest warming place on earth,-1
2178,'Precipitous' fall in Antarctic sea ice since 2014 revealed,-1
2179,Antarctic sea ice plunges from record high to record lows – video,-1
2180,"While the government is in denial, the states are making staggering progress on renewable energy",-1
2181,‘Action now’: the farmers standing up against ‘wilful ignorance’ on climate,0
2182,"Australia won't reach Paris target without action on transport, LNG and coal, expert says",-1
2183,Aviation industry must get real about emissions,-1
2184,Loss of biodiversity from our gardens,-1
2185,US insurer Chubb to stop investing in or selling policies to coal firms,0
2186,Europe failed to act after the 2003 French heatwave. We cannot ignore this one,-1
2187,"'It's getting warmer, wetter, wilder': the Arctic town heating faster than anywhere",-1
2188,Police use pepper spray on seated climate protesters in Paris – video,-1
2189,"More than a dozen seabird species in decline off south-east Australia, study finds",-1
2190,Feed your dog insects and microwave your dinner: a 24-hour guide to going green,0
2191,How the climate crisis will change your plate in 2050,-1
2192,Revelry and rebellion: is this the greenest Glastonbury yet?,0
2193,David Attenborough praises Glastonbury for going plastic-free,0
2194,Firefighters battle forest blaze in central Spain,-1
2195,The science of influencing people: six ways to win an argument,0
2196,How Republicans killed Oregon’s climate crisis bill – by fleeing the state,-1
2197,"Trade wars, tweets and western liberalism: G20 summit wraps up in Osaka",0
2198,"Hello exotic egrets, farewell mountain butterflies as fauna revolution hits UK",-1
2199,"No flights, a four-day week and living off-grid: what climate scientists do at home to save the planet",-1
2200,G20: Theresa May urges countries to raise climate ambitions,0
2201,When Alexandria Ocasio-Cortez met Greta Thunberg: 'Hope is contagious',0
2202,Labour to propose new wellbeing law to inform policy decisions,0
2203,'Are a cow's farts the worst for the planet?' Children's climate questions answered,0
2204,"Kingmaker or not, the new member for Indi is determined to shift the dial in Canberra",0
2205,Theresa May pledges to make UK aid spending more eco-friendly,0
2206,The planet's heating up but candidates' climate crisis response remains tepid,-1
2207,Towards a greener aviation industry,0
2208,What is causing the European heatwave?,-1
2209,"'I was inspired by Kylie': artists Jeremy Deller, Olafur Eliasson and Helen Cammock on their Guardian climate crisis covers",-1
2210,Meet generation Greta: young climate activists around the world,0
2211,I caught the train and bus across Europe to impress a hot man – and to try to save the world,0
2212,"The Guardian view of the Osaka G20 summit: bad as he is, Trump is not the only problem",-1
2213,John McDonnell’s soul-searching,0
2214,Another excuse for watching Love Island,0
2215,UK committed nearly £2bn to fossil fuel projects abroad last year,-1
2216,Doctors against climate catastrophe,0
2217,Farne Islands seabirds in danger as heavy rain kills chicks,-1
2218,Theresa May: Swiss holidays brought home impact of climate crisis,0
2219,UK accused of ignoring obligations on aviation emissions,-1
2220,Europe heatwave: cities take steps to limit effects of record temperatures,-1
2221,Doctors call for nonviolent direct action over climate crisis,0
2222,On the Edge: South Carolina’s coastline under threat,-1
2223,Full employment is the most urgent task for social democrats,0
2224,Why aren't Hong Kong's protesters backing down?,0
2225,UK's biggest carbon capture project is step-change on emissions,0
2226,Scotland 'at risk of losing environmental protection after Brexit’,-1
2227,Time Is Now thousands march in London for urgent climate action,0
2228,"Climate crisis, tree planting and new left economics",0
2229,"At 68, my climate activism made me a criminal. But I refuse to give up",0
2230,It’s time to change the climate disaster script. People need hope that things can change,0
2231,Why I’m climate striking against Fox News on Friday,0
2232,Shell is not a green saviour. It’s a planetary death machine,-1
2233,Super funds and investors with $34tn urge leaders to speed up climate action,0
2234,Young protesters at DNC headquarters demand debate on climate crisis,0
2235,"France failing to tackle climate emergency, report says",-1
2236,Europe heatwave: record high of 45C expected in France,-1
2237,Extinction Rebellion protester convicted of public order offence,-1
2238,"Climate crisis: Al Gore says global economy needs major upgrade, fast",0
2239,"US briefing: Iran sanctions, Kushner's Middle East plan and wealth tax",0
2240,BMW aims to double electric and hybrid sales in next two years,0
2241,‘Climate apartheid’: UN expert says human rights may not survive,-1
2242,The Earth’s climate is paying for our addiction to plastic,-1
2243,A climate-themed debate? The Democrats owe it to voters,0
2244,'No faith in coal': religious leaders urge Scott Morrison to take climate action,0
2245,G20 countries triple coal power subsidies despite climate crisis,-1
2246,Labour to give Bank of England role in tackling climate crisis,0
2247,Dutchman swims 121-mile ice-skating route hit by climate crisis,0
2248,Jay Inslee targets fossil fuel interests with new presidential promises,0
2249,Scott Morrison flags Trump-style economic plan in pledge to cut more red tape,-1
2250,Mike Pence repeatedly refuses to say climate crisis is a threat to US,-1
2251,The Guardian view on Heathrow expansion: stop it to save the planet,0
2252,Mark Field and the Greenpeace protest: free speech versus the need for security,0
2253,"Private sector must be forced to invest in ‘green revolution’, says Labour",0
2254,The five: ways that fashion threatens the planet,-1
2255,Culture shock: politics upended in era of identity,-1
2256,Arrests at protest over New York Times' 'unacceptable' climate coverage,-1
2257,Vanuatu to ban disposable nappies in plastics crackdown: 'We had no choice',-1
2258,UK gardeners given tips to avoid wildfires as climate crisis raises risk,0
2259,Oregon senator walkout: 'patriot' groups vow to protect Republicans who fled state,-1
2260,Policymaking to protect our future and the planet’s,0
2261,Greenpeace activist: 'Mark Field needs anger management',-1
2262,"With its links to BP, I can’t stay in the Royal Shakespeare Company",1
2263,"Fast fashion is on the rampage, with the UK at the head of the charge",0
2264,Politicians must find solutions for the climate crisis. Not outsource it to us,0
2265,Paper straws won’t save the planet – we need a four-day week,-1
2266,City of Sydney councillors to vote on declaring climate crisis a national emergency,0
2267,Coping with crisis: how scientists are making an invasive crab a delicacy,-1
2268,William Happer: Trump aide pushing climate denial inside the White House,-1
2269,Climate crisis: what you can do while government does nothing,0
2270,"Teachers want climate crisis training, poll shows",0
2271,On the frontline: why has environmental journalism become so dangerous?,0
2272,Major global investor drops US firms deemed climate crisis laggards,-1
2273,Fossil fuels produce less than half of UK electricity for first time,1
2274,Central European countries block EU moves towards 2050 zero carbon goal,-1
2275,Greenpeace serves BP 'climate injunctions' at end of oil rig protest,-1
2276,UK citizens’ assembly on climate emergency announced,0
2277,Oregon's Republican senators flee capitol to delay vote on emissions reduction plan,-1
2278,UK's big energy firms accused of failing to tackle climate crisis,-1
2279,Seawalls to protect US against rising oceans could cost $416bn by 2040,-1
2280,"Himalayan glacier melting doubled since 2000, spy satellites show",-1
2281,New York to pass most progressive climate crisis plan in US,0
2282,"Global financial bodies not fit for purpose, John McDonnell says",-1
2283,Trump ditches sole climate rule that aimed to reduce coal plant pollution,-1
2284,Meltdown: the climate crisis – in pictures,-1
2285,I asked the five candidates about climate in the TV debate. None has a clear plan,-1
2286,UK firms told they face 'deliberate disruption' to hit zero carbon goal,-1
2287,"Two-thirds of Britons want faster action on climate, poll finds",0
2288,What oil companies knew: the great climate cover-up,-1
2289,"Stricken polar bear turns up in Siberian city, hundreds of miles from home",-1
2290,UK set to host critical UN climate crisis summit at end of 2020,0
2291,Where have all the birds gone?,-1
2292,Scientists shocked by Arctic permafrost thawing 70 years sooner than predicted,-1
2293,Heathrow’s expansion plans make a mockery of the zero emissions strategy,-1
2294,Ex-chief scientist fears for UK climate plan if Boris Johnson is PM,-1
2295,"UK climate plan unclear, says European commission",-1
2296,Ministers reject plans for 1p per garment levy to tackle fast fashion,1
2297,Call to arms: how can Australia avoid a slow and painful decline?,0
2298,Australia quizzed by EU and China on whether it can meet 2030 Paris climate target,-1
2299,Building solutions to the climate crisis,0
2300,"Environment reporters facing harassment and murder, study finds",-1
2301,Scotland urged to invest in nuclear to hit climate goals,0
2302,Ireland to unveil bold plan to tackle climate emergency,0
2303,The urgency of climate crisis needed robust new language to describe it,0
2304,Major global firms accused of concealing their environmental impact,-1
2305,Radical action needed to hit UK’s zero-carbon target,-1
2306,Global heating to inflict more droughts on Africa as well as floods,-1
2307,"Namibia forced by drought to auction 1,000 wild animals",-1
2308,Hopes for climate progress falter with coal still king across Asia,-1
2309,Climate crisis: aviation industry hears clamour for electric planes,0
2310,We must transform our lives and values to save this burning planet,0
2311,Australia's oldest things: how mind-boggling timelines meet the climate emergency,-1
2312,Weatherwatch: Britain battered as jet stream meanders,-1
2313,Pope Francis declares 'climate emergency' and urges action,1
2314,White House physicist sought aid of rightwing thinktank to challenge climate science,-1
2315,"English nature's 'jewels in crown' threatened by cuts, says watchdog",-1
2316,Campaigners criticise 'reckless' approval of Adani mine in Australia,-1
2317,"'He implored us take action on climate': Sophie Taylor-Price's tribute to her grandfather, Bob Hawke - in full",0
2318,Climate crisis: Alaska is melting and it’s likely to accelerate global heating,-1
2319,Adani: It all looks dodgy as hell and none of it has been explained properly,-1
2320,LNP's Michelle Landry 'hasn't asked' how many jobs Adani coalmine will create,-1
2321,Activists to ramp up pressure on companies over climate during AGM season,0
2322,Andy Burnham reveals 2038 carbon target for Greater Manchester,0
2323,Moving away from GDP as a measure of success,1
2324,Tree-planting in England falls 71% short of government target,-1
2325,"As Angus Taylor ducks, weaves and dithers, China zooms past",-1
2326,"The Pentagon emits more greenhouse gases than Portugal, study finds",-1
2327,Theresa May’s carbon emissions plan will fail if the chancellor remains complacent,-1
2328,The Guardian view on net zero emissions: better late than never,0
2329,What will it take for the UK to reach net zero emissions?,0
2330,Theresa May’s net-zero emissions target is a lot less impressive than it looks,-1
2331,Young people to advise UK on hitting net zero emissions by 2050,0
2332,How do you hug a climate scientist? Follow these simple rules and don't make it weird,0
2333,UK river defences ‘prevent £1.1bn a year in flood damage’,0
2334,"Revealed: Mobil sought to fight environmental regulation, documents show",-1
2335,How Mobil pushed its oil agenda through 'charitable giving',-1
2336,Change UK: how not to set up a political party,0
2337,Theresa May commits to net zero UK carbon emissions by 2050,0
2338,Grocery store urges customers to rethink plastic with embarrassing bags,1
2339,Australia missing out on huge cuts in emissions through energy efficiency failure,-1
2340,Atmospheric carbon levels are leaping. We can't afford more years like this,-1
2341,Carbon emissions from energy industry rise at fastest rate since 2011,-1
2342,Urgency is what's demanded by young activists. But they're met with crumbling complacency,-1
2343,"As an academic, should I worry about my conference carbon footprint?",0
2344,"No, climate action can't be separated from social justice",0
2345,The problem with billionaires fighting climate change? The billionaires,-1
2346,Weatherwatch: melting Arctic ice brings US heatwaves,-1
2347,"EU climate goals 'just a collection of buzzwords', say critics",-1
2348,Police begin dialogue with Greenpeace BP oil rig protesters,1
2349,Extinction Rebellion’s tactics are working. It has pierced the bubble of denial,1
2350,The Anthropocene epoch: have we entered a new phase of planetary history?,-1
2351,Kill Climate Deniers review – eco-warriors turn up the heat,-1
2352,Conservatives should change how they think about global warming. I did,-1
2353,Arts institutions: cut your ties with BP,0
2354,Leading artists call on National Portrait Gallery to cut ties to BP,0
2355,Philip Green chucking money around? Has to be part of a cunning plan,0
2356,Letters: how rationing could save the world,0
2357,"Coalition's lies, damned lies and election-winning strategies",-1
2358,Australia's standing in Pacific has plummeted because of our climate change failure,-1
2359,Weatherwatch: we must prepare for more wildfires,-1
2360,The end of the Arctic as we know it,-1
2361,UN expert: Canada's toxic waste policy shows disdain for Indigenous rights,-1
2362,Angus Taylor's claim LNG exports reduce global emissions 'likely wrong' – climate expert,-1
2363,US schools accused of censoring climate crisis message in graduation speeches,-1
2364,The new Assistant Environment Minister and the depraved greenists blah blah do they ever shut up?,-1
2365,Adani the elephant in the room as Al Gore and Annastacia Palaszczuk meet in Queensland,-1
2366,Australia's climate and extinction crises are crying out for political solutions,-1
2367,'Change is coming': Al Gore says economics will break fossil fuel dinosaurs,0
2368,No 10 denies claim by chancellor that emissions target will cost UK £1tn,-1
2369,Philip Hammond won’t tackle the climate crisis. But a Green New Deal would,-1
2370,It is absurd to question whether we can afford to keep our planet liveable,0
2371,Brexit has distracted us from the climate disaster awaiting us. Britain must step up,-1
2372,"Australia's emissions still rising, says report withheld in defiance of Senate order",-1
2373,Sydney's Inner West council fully divests from fossil fuels,-1
2374,Boris Johnson challenged by Labour over climate science,0
2375,"Thousands of US deaths could be avoided if global heating is curbed, study finds",-1
2376,Public concern over environment reaches record high in UK,-1
2377,Saype's grassy graffiti: meet the street-art sensation who sprays mountains,0
2378,Joe Biden's team alters climate policy plan after plagiarism allegations,0
2379,Eight reasons Trump's 'clean climate' claims fail to stack up,-1
2380,Jaguar Land Rover teams up with BMW to produce electric cars,0
2381,Donald Trump tells Prince Charles US has 'clean climate',-1
2382,Climate crisis and antibiotic use could 'sink' fish farming industry – report,-1
2383,Teen activists face US government in crucial hearing over climate trial,-1
2384,'Crackpot stuff': Coalition MPs' call for nuclear power inquiry rejected by Greens,0
2385,Latest data shows steep rises in CO2 for seventh year,-1
2386,#stayontheground: Swedes turn to trains amid climate 'flight shame',0
2387,Finland pledges to become carbon neutral by 2035,1
2388,The climate crisis is our third world war. It needs a bold response,-1
2389,‘I wake up angry and I go to bed angry’: meet the protesting pensioners,-1
2390,"Q&A: Labor made 'huge error' in being silent over coal, Joel Fitzgibbon says",-1
2391,Australian musicians band together to invest in solar farms,0
2392,"Nuclear power doesn't stack up without a carbon price, industry group says",0
2393,"Climate crisis seriously damaging human health, report finds",-1
2394,Faith institutions urged to lead way in healing 'collective trauma',0
2395,The dark side of the Anthropocene,-1
2396,‘Our rage and terror give us power’: what drives young activists?,0
2397,'So much land under so much water': extreme flooding is drowning parts of the midwest,-1
2398,"Pensions must do right thing on climate crisis, says minister",0
2399,'Disgrace': Angus Taylor under pressure after failing to release emissions data,-1
2400,We must mobilise for the climate emergency like we do in wartime. Where is the climate minister?,1
2401,Experts urge Theresa May to confront Trump over climate crisis,0
2402,Scotch on the rocks: distilleries fear climate crisis will endanger whisky production,-1
2403,Labor and the Greens have to join forces – for the climate's sake,0
2404,Sin taxes on meat or flying won’t change a climate hypocrite like me. Rationing might,-1
2405,Rebecca Solnit: 'Every protest shifts the world's balance',1
2406,Nectar swaps BP for Esso amid criticism by climate campaigners,-1
2407,"Communities around Australia are taking clean energy into their own hands, the Indi win built on that",0
2408,Labour would force firms to fight climate crisis or lose contracts,0
2409,Madrid could become first European city to scrap low-emissions zone,-1
2410,Scotland faces climate 'apocalypse' without action to cut emissions,-1
2411,Renewable energy jobs in UK plunge by a third,-1
2412,Humans and volcanoes caused nearly all of global heating in past 140 years,-1
2413,Electric vehicle drivers at risk by charging from home mains supply,-1
2415,'We have to stop no-deal': Ed Davey kicks off Lib Dem leadership bid,0
2416,Matt Canavan should stop wagging his finger at those who want climate action,-1
2417,"Climate crisis may be a factor in tufted puffins die-off, study says",-1
2418,Weather forecasts are ignoring the drought in England,-1
2419,There's a climate crisis – but Trump's cabinet continues to backtrack on science,-1
2420,No One Is Too Small to Make a Difference review – Greta Thunberg’s vision,0
2421,Andrzej Krauze on the green surge in the European elections – cartoon,0
2422,European commission accused of 'deliberately harming climate action',-1
2423,Florida appoints first chief science officer to take on climate crisis,1
2424,A sweet tale: the son who reinvented sugar to help diabetic dad,1
2425,Angus Taylor calls for Labor to submit to Coalition on emissions target,0
2426,European elections: triumphant Greens demand more radical climate action,1
2427,The environment vs jobs? We have been in this fight before,-1
2428,Warren Entsch declares war on plastic in new Great Barrier Reef envoy role,-1
2429,Climate strike poses a dilemma for adults,-1
2430,Author of dystopian climate crisis novel is 'deeply optimistic',0
2431,Australia isn't doing its part for the global climate. Sooner or later we’ll have to pay our share,-1
2432,Fiat Chrysler and Renault expected to announce tie-up talks,0
2433,Climate protesters stage 'die-in' at Queensland Museum's dinosaur exhibit,0
2434,'Hindsight is a wonderful thing': how GetUp's election campaign fell flat,0
2435,Shami Chakrabarti warns police over Extinction Rebellion prosecutions,0
2436,Catastrophes and crowded skies set Iata’s airlines thinking,-1
2437,"The book that changed my mind: Matt Haig, Emily Maitlis and more share their picks",0
2438,Josh Frydenberg: low-emissions future is inevitable and a huge opportunity,1
2439,Schoolchildren go on strike across world over climate crisis,1
2440,What ‘rewilding’ really means for forestry and heather moorland,0
2441,Student climate strikes around the world – in pictures,1
2442,Labour is right: it’s crucial that children are taught about climate breakdown in school,1
2443,Latest global school climate strikes expected to beat turnout record,1
2444,School climate strikes expected to be largest yet – as it happened,1
2445,Send us your questions for climate activist Greta Thunberg,0
2446,Guardian spurs media outlets to consider stronger climate language,0
2447,We’re stepping up – join us for a day to halt this climate crisis,0
2448,Tell us if you are taking part in Friday's school climate strikes,0
2449,How do you write a play about the climate crisis?,0
2450,Labour pledges to put climate emergency on school curriculum,1
2451,"It's easy to dismiss Queenslanders as coal-addicted bogans, but it's more complex than that",-1
2452,"Recycling steel could give lifeline to the industry, report says",0
2453,‘We need everyone’: Greta Thunberg calls on adults to join climate strikes,0
2454,Advice for Theresa May from him indoors,0
2455,2020 candidate John Delaney pitches vastly unusual climate change plan,0
2456,Young people have led the climate strikes. Now we need adults to join us too,0
2457,'I feel empowered and scared': pupils speak before climate strike,1
2458,"Republicans aren’t just climate deniers. They deny the extinction crisis, too",-1
2459,Tony Burke floats Green New Deal-style approach to Labor's climate policy,-1
2460,Amazon workers demand Bezos act on climate crisis,-1
2461,Coal catastrophe: why Scott Morrison can't give in to Queensland triumphalism,-1
2462,"EU ignoring climate crisis with livestock farm subsidies, campaigners warn",-1
2463,Yanis Varoufakis: Green New Deal can unite Europe's progressives,0
2464,Much shorter working weeks needed to tackle climate crisis – study,0
2465,What if we covered the climate crisis like we did the start of the second world war?,0
2466,Floods in 2009 and 2015 were worst in Cumbria for centuries – study,-1
2467,"Climate crisis more politically polarizing than abortion for US voters, study finds",-1
2468,Could you give up flying? Meet the no-plane pioneers,-1
2469,Is John Bolton trying to drive Trump to war with Iran?,-1
2470,Pacific leaders urge Scott Morrison to act on climate emergency following election win,-1
2471,"Far-right MEPs could threaten EU climate policy, experts warn",-1
2472,'Panic is setting in': Jayda G brings climate crisis home to fans,-1
2473,"Rewild a quarter of UK to fight climate crisis, campaigners urge",0
2474,World’s biggest investor accused of dragging feet on climate crisis,-1
2475,North Queensland is just at the sharp end of what’s happening across Australia,-1
2476,"Labor's entire policy agenda is up for review, Jim Chalmers tells Q&A",0
2477,A vision of 2040: everything we need for a sustainable world already exists,1
2478,Value farmers if you want to save bees,0
2479,Bill de Blasio's energy plan isn't as green as it looks,-1
2480,Trump Baby is back – and this time it’s more than just a balloon,-1
2481,'We can make a stand': the Extinction Rebellion activist hoping to be an MEP,0
2482,Are hurricanes getting stronger – and is climate breakdown to blame?,-1
2483,Tories urge leadership contenders to prioritise climate emergency,0
2484,After the climate election: shellshocked green groups remain resolute,0
2485,Don’t despair about the climate emergency. Coal is not the future,1
2486,Extinction Rebellion urges ad industry to use its power for good,0
2487,"130,000 trees to be planted in English cities and towns",1
2488,Labor lost the unlosable election – now it's up to Morrison to tell Australia his plan,-1
2489,The heat is on over the climate crisis. Only radical measures will work,-1
2490,Australian election: Tony Abbott loses his Warringah seat to Zali Steggall,0
2491,Tiger by Polly Clark review – passionate tale of the wild under threat,-1
2492,‘This is a wake-up call’: the villagers who could be Britain’s first climate refugees,-1
2493,The selfish case for saving bees: it’s how to save ourselves,0
2494,'Vote for the climate': NSW demands environmental short film's removal from internet,0
2495,"We all smell the smoke, we all feel the heat. This environmental catastrophe is global",-1
2496,Why the Guardian is changing the language it uses about the environment,0
2497,"As we struggle to save the planet from climate collapse, let's dance (dramatic glockenspiel)",0
2498,"Schools should have one meat-free day a week, says charity",1
2499,Mum and me: a story of immigration and integration,0
2500,Bob Brown: Hawke was our environmental prime minister,0
2501,"Renationalise the grid and watch energy prices rise, warns boss",-1
2502,"Eight million jobs, $9tn in spending: Jay Inslee's radical plan to tackle climate change",0
2503,'One day we'll disappear': Tuvalu's sinking islands,-1
2504,‘Extraordinary thinning’ of ice sheets revealed deep inside Antarctica,-1
2505,New York aims to fight climate change by creating green union jobs,0
2506,Indiana Jones of climate science: the professor who escaped a 70ft crevasse,0
2507,Parts of Western Australia declared 'water deficient' as emergency supplies trucked in,-1
2508,'And this is Mosman!': genteel Warringah rocked by election rancour,0
2509,Coalition's climate policy has allowed heavy industry to increase emissions by nearly a third,-1
2510,"Climate change threatens 26 native species in Great Dividing Range, study finds",-1
2511,Labour to end energy consumer 'rip-off' and renationalise network,0
2512,Labour reveals plans to fit solar panels to 1.75m homes,1
2513,The Guardian view on the Australian election: vote on the climate emergency,0
2514,Trump's interior secretary: I haven't 'lost sleep' over record CO2 levels,-1
2515,"If climate change sends us back to the 70s, would that be so very bad?",-1
2516,'It has to be dealt with': what's the future for midwest towns affected by climate change?,-1
2517,Has the politics of climate change finally reached a tipping point?,-1
2518,"Single-use plastics a serious climate change hazard, study warns",-1
2519,"Tax carbon, not people: UN chief issues climate plea from Pacific 'frontline'",1
2520,Why Australia's biodiversity is in trouble - video explainer,-1
2521,Australia's biodiversity at breaking point – a picture essay,-1
2522,Plantwatch: the environmental reasons to save our at-risk parks,-1
2523,Cooperation and force in aid of the environment,0
2524,A Green New Deal for Britain – do we need a Kennedy moment to bring it about?,0
2525,The case for funding healthy school meals,0
2526,Germany’s AfD turns on Greta Thunberg as it embraces climate denial,0
2527,UN agency meets to tackle pollution and emissions by ships,0
2528,'The planet is on fire': Bill Nye driven to F-bomb rant by climate change,-1
2529,We've run out of elections to waste – this is the last chance to make a difference on climate change,-1
2530,Sydney Harbour Bridge protest: 13 arrested in climate demonstration,-1
2531,City investors push for BP to be more open on climate change policy,0
